Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q9UL15,BAG family molecular chaperone regulator 5 OS=Homo sapiens OX=9606 GN=BAG5 PE=1 SV=1,0,FALSE,9.323,8,3,3,3,447,51.2,6.05,5.76,3,cell death;cell organization and biogenesis;metabolic process;regulation of biological process,cytosol;membrane;mitochondrion;nucleus,enzyme regulator activity;nucleotide binding;protein binding,Pf02179,9529,ENSG00000166170.9,14,,BAG5,,Regulation of HSF1-mediated heat shock response,4,0,184.3,187.2,182.9,202.4,329.1,314.8,178.1,304.8,216.4,135.4,184.3,169.2,166.1,141.2,261.7,125.4,58.9,65.7,19.9,12.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43422,52 kDa repressor of the inhibitor of the protein kinase OS=Homo sapiens OX=9606 GN=THAP12 PE=1 SV=2,0,FALSE,9.295,4,3,4,3,761,87.6,5.86,9.88,3,regulation of biological process;response to stimulus,cytoplasm;nucleus,DNA binding;metal ion binding;protein binding,"Pf05485, Pf05699",5612,ENSG00000137492.7,11,,PRKRIR; THAP12,,,0,0,423.5,461.4,502.1,459,520.1,423.2,277.8,262.6,232.7,196.8,423.5,417.1,455.9,320.3,413.6,168.5,91.9,56.6,21.4,18.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15417,Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,0,FALSE,9.295,12,5,6,2,329,36.4,6.05,10.23,5,cell differentiation;cell organization and biogenesis;regulation of biological process,cytoskeleton;cytosol,protein binding,"Pf00307, Pf00402",1266,ENSG00000117519.15,1,,CNN3,,,0,0,357.8,355.4,280.8,547.5,705.5,449.4,396.7,444.2,1074.6,961.9,357.8,321.3,255,382,561,178.9,131.2,95.7,98.6,89.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P43355,Melanoma-associated antigen 1 OS=Homo sapiens OX=9606 GN=MAGEA1 PE=1 SV=1,0,FALSE,9.263,12,4,4,4,309,34.3,4.86,11.04,4,metabolic process;regulation of biological process,cytoplasm;membrane;nucleus,protein binding,"Pf01454, Pf12440",4100,ENSG00000198681.6,X,Notch Signaling Pathway,MAGEA1,,,1,0,746,682.5,757.9,666.6,801.2,741.9,548.7,509.1,331.8,294.6,746,617,688.2,465.1,637.2,295.4,181.4,109.7,30.4,27.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H1D9,DNA-directed RNA polymerase III subunit RPC6 OS=Homo sapiens OX=9606 GN=POLR3F PE=1 SV=1,0,FALSE,9.22,10,3,3,3,316,35.7,6.11,9.28,3,defense response;metabolic process;regulation of biological process;response to stimulus,cytosol;nucleus,catalytic activity;DNA binding;protein binding,Pf05158,10621,ENSG00000132664.11,20,,POLR3F,RNA polymerase; Pyrimidine metabolism; Purine metabolism; Metabolic pathways; Cytosolic DNA-sensing pathway; Epstein-Barr virus infection,RNA Polymerase III Abortive And Retractive Initiation; RNA Polymerase III Transcription Termination; RNA Polymerase III Transcription Initiation From Type 1 Promoter; RNA Polymerase III Transcription Initiation From Type 3 Promoter; Cytosolic sensors of pathogen-associated DNA ; RNA Polymerase III Chain Elongation; RNA Polymerase III Transcription Initiation From Type 2 Promoter,18,0,528.5,439.7,416.6,599.6,500.2,507,535.9,559.1,423.7,415.7,528.5,397.5,378.2,418.4,397.8,201.9,177.2,120.4,38.9,38.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,H0YGW8,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like (Fragment) OS=Homo sapiens OX=9606 GN=DUS1L PE=1 SV=2,0,FALSE,9.21,4,1,2,1,298,33.7,8.91,6.34,1,metabolic process,,catalytic activity;nucleotide binding,"Pf00977, Pf01207, Pf02581",,ENSG00000169718.17,17,,,,,0,0,96.6,93.9,102.6,75.4,99.7,74.4,77.9,91.1,84.4,119.8,96.6,84.9,93.2,52.6,79.3,29.6,25.7,19.6,7.7,11.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BUE0,Mediator of RNA polymerase II transcription subunit 18 OS=Homo sapiens OX=9606 GN=MED18 PE=1 SV=1,0,FALSE,9.191,14,3,4,3,208,23.6,6.54,9.18,3,metabolic process;regulation of biological process,nucleus,catalytic activity;protein binding,Pf09637,54797,ENSG00000130772.13,1,,MED18,,Transcriptional regulation of white adipocyte differentiation; PPARA activates gene expression,6,0,154.9,146.2,151.3,164.5,110.8,155.4,160.5,230.7,102.5,95.5,154.9,132.2,137.4,114.8,88.1,61.9,53.1,49.7,9.4,8.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75376,Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=2,0,FALSE,9.189,2,4,4,4,2440,270,7.11,6.22,4,cell organization and biogenesis;metabolic process;regulation of biological process,cytosol;membrane;nucleus,DNA binding;protein binding,"Pf00249, Pf13921",9611,ENSG00000141027.20,17,Androgen receptor signaling pathway; Adipogenesis; Ovarian Infertility Genes; Mecp2 and Associated Rett Syndrome; Pathways Affected in Adenoid Cystic Carcinoma; Notch Signaling Pathway,NCOR1,Transcriptional misregulation in cancer; Thyroid hormone signaling pathway; Endocrine resistance,"NOTCH1 Intracellular Domain Regulates Transcription; Transcriptional regulation of white adipocyte differentiation; RORA activates gene expression; Activation of anterior HOX genes in hindbrain development during early embryogenesis; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; PPARA activates gene expression; Downregulation of SMAD2/3:SMAD4 transcriptional activity; Constitutive Signaling by NOTCH1 PEST Domain Mutants; NR1D1 (REV-ERBA) represses gene expression; HDACs deacetylate histones; Transcriptional activation of mitochondrial biogenesis; Nuclear signaling by ERBB4; BMAL1:CLOCK,NPAS2 activates circadian gene expression",48,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A0G2JRN4,"Glutathione S-transferase theta 1, isoform CRA_a OS=Homo sapiens OX=9606 GN=GSTT1 PE=1 SV=1",0,FALSE,9.184,23,2,2,2,105,11.9,9.64,7.56,2,metabolic process,cytosol,antioxidant activity;catalytic activity;protein binding,"Pf02798, Pf13409, Pf13417",2952,ENSG00000277656.3,22; CHR_HSCHR22_1_CTG7,Glutathione metabolism; NRF2 pathway,GSTT1,,,2,0,476,520.7,548.1,472.1,611.7,642.2,740.4,946.1,930.4,775.6,476,470.8,497.7,329.4,486.5,255.7,244.8,203.8,85.4,72.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UBK9,Protein UXT OS=Homo sapiens OX=9606 GN=UXT PE=1 SV=1,0,FALSE,9.173,21,3,3,3,157,18.2,7.59,5.06,3,cell death;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;nucleus,protein binding,Pf02996,8409,ENSG00000126756.11,X,,UXT,,Transcriptional Regulation by E2F6,4,0,367.6,387.9,440.9,482.9,690.2,599.7,322.6,306.2,250.1,222.3,367.6,350.7,400.3,337,548.9,238.8,106.7,66,22.9,20.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9ULJ6,Zinc finger MIZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZMIZ1 PE=1 SV=3,0,FALSE,9.165,4,3,3,3,1067,115.4,7.46,2.43,3,cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process,cytoplasm;nucleus,metal ion binding,"Pf02891, Pf09770, Pf11789",57178,ENSG00000108175.16,10,Androgen receptor signaling pathway,ZMIZ1,,,1,0,71.8,76.8,77.9,109.8,115.1,91.2,122.9,139.5,154.4,183,71.8,69.5,70.7,76.6,91.5,36.3,40.6,30,14.2,17.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A0G2JLB3,Glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA PE=1 SV=1,0,FALSE,9.149,6,3,4,3,536,59.6,7.42,8.9,3,cell communication;cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,membrane;organelle lumen,catalytic activity;protein binding,Pf02055,2629,ENSG00000262446.5,1; CHR_HSCHR1_2_CTG31,,GBA,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A8MPS7,Carbohydrate deacetylase OS=Homo sapiens OX=9606 GN=YDJC PE=1 SV=1,0,FALSE,9.138,10,3,3,3,323,34.4,6.39,9.46,3,metabolic process,,catalytic activity;metal ion binding,Pf04794,150223,ENSG00000161179.13,22,,YDJC,,,0,0,540.8,535.2,613.1,536.7,680.4,628.6,505.5,450.4,376.4,376.4,540.8,483.8,556.6,374.5,541.1,250.3,167.2,97,34.5,35.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UHW5,GPN-loop GTPase 3 OS=Homo sapiens OX=9606 GN=GPN3 PE=1 SV=2,0,FALSE,9.133,18,4,4,4,284,32.7,4.5,7.23,4,,,catalytic activity;nucleotide binding;protein binding,Pf03029,51184,ENSG00000111231.8,12,,GPN3,,,0,0,621.1,625.7,640.2,704.2,637.2,782.3,701.8,654.6,160.7,206.8,621.1,565.7,581.2,491.3,506.7,311.5,232.1,141,14.7,19.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E7EQI7,WASH complex subunit 5 OS=Homo sapiens OX=9606 GN=WASHC5 PE=1 SV=1,0,FALSE,9.122,4,4,4,4,1011,117,8.27,9.2,4,cell organization and biogenesis;transport,cytosol;endoplasmic reticulum;endosome,protein binding,Pf10266,9897,ENSG00000164961.15,8,,KIAA0196; WASHC5,,,0,0,362.4,323,276.7,389.9,463,284.7,218.2,369.2,367.3,431.7,362.4,292,251.3,272,368.2,113.3,72.1,79.5,33.7,40.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BR61,Acyl-CoA-binding domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ACBD6 PE=1 SV=1,0,FALSE,9.112,16,4,5,4,282,31.1,5.11,12.78,4,metabolic process,cytoplasm;cytosol,protein binding,"Pf00023, Pf00887, Pf12796, Pf13606, Pf13637, Pf13857",84320,ENSG00000230124.6,1,,ACBD6,,Mitochondrial Fatty Acid Beta-Oxidation,4,0,439.6,524.6,576.7,363.9,457.5,418.1,531.3,622.3,396.7,110.3,439.6,474.2,523.6,253.9,363.8,166.5,175.7,134,36.4,10.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NI27,THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2,0,FALSE,9.092,3,5,5,5,1593,182.7,8.44,7.2,5,cell differentiation;cell division;cell organization and biogenesis;metabolic process;regulation of biological process;transport,nucleus,protein binding;RNA binding,"Pf11262, Pf11732",57187,ENSG00000125676.19,X,,THOC2,Spliceosome; RNA transport,Cleavage of Growing Transcript in the Termination Region ; Transport of Mature mRNA derived from an Intron-Containing Transcript; mRNA 3'-end processing,11,0,451.8,279.7,378.8,310.2,522,568.9,499.5,356.8,300.2,487.5,451.8,252.9,343.9,216.5,415.1,226.5,165.2,76.9,27.6,45.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86UE8,Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=2,0,FALSE,9.085,4,4,5,4,772,87.6,8.41,12.45,4,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;nucleus,catalytic activity;nucleotide binding;protein binding,"Pf00069, Pf07714",11011,ENSG00000146872.17,17,miRNA Regulation of DNA Damage Response; DNA Damage Response,TLK2,,,2,0,1240.1,885.4,893.7,762.2,742.2,534.5,537.3,1157.8,639.5,639.1,1240.1,800.4,811.4,531.8,590.2,212.8,177.7,249.4,58.7,59.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BRP1,Programmed cell death protein 2-like OS=Homo sapiens OX=9606 GN=PDCD2L PE=1 SV=1,0,FALSE,9.077,5,2,2,2,358,39.4,4.86,6.48,2,,cytoplasm;membrane,,Pf04194,84306,ENSG00000126249.7,19,,PDCD2L,,,0,0,704.5,688.1,635.8,654.9,879.1,560.3,405.4,597.5,585.4,749.7,704.5,622.1,577.3,457,699.1,223.1,134.1,128.7,53.7,70,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E9PN81,Ribonuclease H2 subunit C OS=Homo sapiens OX=9606 GN=RNASEH2C PE=1 SV=1,0,FALSE,9.076,10,2,3,2,247,26.3,6.37,11.03,2,metabolic process,,,Pf08615,,ENSG00000172922.8,11,,,,,0,0,394.6,442.9,363.8,196.6,299.3,292.3,239.3,241,262.1,367.1,394.6,400.4,330.3,137.2,238.1,116.4,79.1,51.9,24.1,34.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7Z5K2,Wings apart-like protein homolog OS=Homo sapiens OX=9606 GN=WAPL PE=1 SV=1,0,FALSE,9.05,4,5,5,5,1190,132.9,5.44,6.04,5,cell division;cell organization and biogenesis;regulation of biological process;response to stimulus,chromosome;cytoplasm;cytosol;nucleus,protein binding,Pf07814,23063,ENSG00000062650.17,10,,WAPAL; WAPL,,Cohesin Loading onto Chromatin; Establishment of Sister Chromatid Cohesion; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion,12,0,831.6,657.2,654.9,717.1,681.5,687,579,768,557,598.6,831.6,594.2,594.6,500.3,542,273.5,191.5,165.4,51.1,55.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95831,"Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1",0,FALSE,9.043,4,2,3,2,613,66.9,8.95,8.92,2,cell death;cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;mitochondrion;nucleus,catalytic activity;DNA binding;nucleotide binding;protein binding,"Pf00070, Pf07992, Pf14721, Pf14962",9131,ENSG00000156709.13,X,Apoptosis Modulation and Signaling; Nanomaterial induced apoptosis; Apoptosis Modulation by HSP70,AIFM1,Apoptosis,,4,0,75.7,87,44.6,100.5,59.6,62.6,88.7,119.2,160,100.9,75.7,78.7,40.5,70.2,47.4,24.9,29.3,25.7,14.7,9.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H467,CUE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CUEDC2 PE=1 SV=1,0,FALSE,9.038,8,2,2,2,287,32,4.81,6.88,2,regulation of biological process,cytoplasm;cytosol;membrane;nucleus,protein binding,Pf02845,79004,ENSG00000107874.10,10,Regulation of toll-like receptor signaling pathway,CUEDC2,,,1,0,173.4,165.3,155.8,229.6,281.6,236.9,284,281.9,207.6,256.2,173.4,149.4,141.4,160.2,224,94.3,93.9,60.7,19,23.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A6NMQ1,DNA polymerase OS=Homo sapiens OX=9606 GN=POLA1 PE=1 SV=1,0,FALSE,9.018,2,3,3,3,1468,166.4,5.81,9.72,3,cell organization and biogenesis;cell proliferation;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus,chromosome;cytosol;nucleus,catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding,"Pf00136, Pf03104, Pf08996, Pf12254",5422,ENSG00000101868.10,X,Retinoblastoma (RB) in Cancer; Nucleotide Metabolism; DNA Replication,POLA1,,,3,0,308.4,276.5,285.7,324.1,290.7,277.5,223.5,282.7,407.4,446.5,308.4,250,259.4,226.1,231.2,110.5,73.9,60.9,37.4,41.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BV79,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial OS=Homo sapiens OX=9606 GN=MECR PE=1 SV=2",0,FALSE,9.016,9,4,4,4,373,40.4,8.76,10.81,4,metabolic process,cytoplasm;mitochondrion;nucleus;organelle lumen,catalytic activity,"Pf00107, Pf08240",51102,ENSG00000116353.15,1,Fatty Acid Biosynthesis,MECR,Fatty acid metabolism; Fatty acid elongation; Metabolic pathways,Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA,10,0,939,918.5,825,878.9,904.1,804.9,681,872.8,881.6,1054.1,939,830.4,749,613.3,719,320.5,225.2,188,80.9,98.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UET6,Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase OS=Homo sapiens OX=9606 GN=FTSJ1 PE=1 SV=2,0,FALSE,9.015,9,2,2,2,329,36.1,5.69,4.92,2,metabolic process,cytoplasm;cytosol,catalytic activity,"Pf01728, Pf12847",24140,ENSG00000068438.14,X,,FTSJ1,,tRNA modification in the nucleus and cytosol,3,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P11498,"Pyruvate carboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=PC PE=1 SV=2",0,FALSE,8.997,2,2,3,2,1178,129.6,6.84,8.35,2,metabolic process;regulation of biological process,cytoplasm;cytosol;mitochondrion;organelle lumen,catalytic activity;metal ion binding;nucleotide binding;protein binding,"Pf00289, Pf00364, Pf00682, Pf02222, Pf02436, Pf02785, Pf02786, Pf07478, Pf08443, Pf13533, Pf13535, Pf15632",5091,ENSG00000173599.13,11,Alanine and aspartate metabolism; TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc); Fatty Acid Biosynthesis; Amino Acid metabolism; Glycolysis and Gluconeogenesis,PC,Metabolic pathways; Carbon metabolism; Pyruvate metabolism; Biosynthesis of amino acids; Citrate cycle (TCA cycle),Gluconeogenesis; Biotin transport and metabolism; Defective HLCS causes multiple carboxylase deficiency,22,0,204.6,234.5,236.1,193.4,257.7,289.8,234,231.5,258.6,150,204.6,212,214.3,134.9,205,115.4,77.4,49.9,23.7,14,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,J3KNR0,Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=2,0,FALSE,8.981,6,4,4,2,776,86.9,9.52,5.51,4,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytosol;membrane,catalytic activity;nucleotide binding;protein binding,"Pf00069, Pf00627, Pf02149, Pf07714, Pf14531",4140,ENSG00000075413.17,14,,MARK3,,,0,2,408.6,329.6,326.7,311.6,364.5,240.9,220.1,212.6,202.4,225.3,408.6,297.9,296.6,217.4,289.9,95.9,72.8,45.8,18.6,21,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8WX92,Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1,0,FALSE,8.974,7,4,4,4,580,65.7,6.13,7.54,4,metabolic process;regulation of biological process,cytoplasm;nucleus,protein binding;RNA binding,Pf06209,25920,,9,Initiation of transcription and translation elongation at the HIV-1 LTR,COBRA1; NELFB,,HIV elongation arrest and recovery; Formation of the HIV-1 Early Elongation Complex; Abortive elongation of HIV-1 transcript in the absence of Tat; TP53 Regulates Transcription of DNA Repair Genes; Tat-mediated HIV elongation arrest and recovery; Formation of RNA Pol II elongation complex ; Formation of HIV elongation complex in the absence of HIV Tat; RNA Polymerase II Pre-transcription Events; Pausing and recovery of HIV elongation; Pausing and recovery of Tat-mediated HIV elongation; Formation of HIV-1 elongation complex containing HIV-1 Tat; Formation of the Early Elongation Complex,26,0,168.3,125.4,133.3,97,147.4,93.8,60.6,79.9,202.5,27.1,168.3,113.4,121.1,67.7,117.3,37.4,20,17.2,18.6,2.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,F2Z2S2,Protein furry homolog-like OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=1,0,FALSE,8.967,2,4,4,4,1553,176.5,6.87,6.92,4,,,,"Pf14222, Pf14228",,ENSG00000075539.13,4,,,,,0,0,381.3,376.9,391.8,330.7,369.6,349.7,282.7,254.5,350.5,326.3,381.3,340.7,355.8,230.8,293.9,139.2,93.5,54.8,32.2,30.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q16540,"39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1",0,FALSE,8.949,16,2,3,2,153,17.8,9.69,3.99,2,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,protein binding;RNA binding;structural molecule activity,Pf00276,6150,ENSG00000214026.10,11,,MRPL23,Ribosome,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,7,0,75.4,65.6,76.1,67.3,103.9,65.7,58.9,58.7,74.4,160.4,75.4,59.3,69.1,47,82.6,26.2,19.5,12.6,6.8,15,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NQT5,Exosome complex component RRP40 OS=Homo sapiens OX=9606 GN=EXOSC3 PE=1 SV=3,0,FALSE,8.941,11,2,2,2,275,29.6,8.1,7.63,2,metabolic process;regulation of biological process,cytoplasm;cytosol;nucleus,catalytic activity;protein binding;RNA binding,,51010,ENSG00000107371.12,9,,EXOSC3,RNA degradation,"Major pathway of rRNA processing in the nucleolus and cytosol; mRNA decay by 3' to 5' exoribonuclease; ATF4 activates genes; Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA; Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA; KSRP (KHSRP) binds and destabilizes mRNA",15,0,245.1,172.1,259.4,162.8,184.9,165.5,118.8,138.1,129,82.1,245.1,155.6,235.5,113.6,147,65.9,39.3,29.7,11.8,7.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P11717,Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3,0,FALSE,8.941,1,3,4,3,2491,274.2,5.94,13.37,3,cell organization and biogenesis;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;endosome;Golgi;membrane;nucleus;vacuole,catalytic activity;protein binding;receptor activity;signal transducer activity;transporter activity,"Pf00040, Pf00878, Pf02157, Pf09451",3482,ENSG00000197081.12,6,,IGF2R,Endocytosis; Lysosome,Cargo recognition for clathrin-mediated endocytosis; Retrograde transport at the Trans-Golgi-Network; Neutrophil degranulation; Golgi Associated Vesicle Biogenesis,14,0,198.1,201.7,179.9,192.2,227.6,188.5,237,364.6,347.9,487.9,198.1,182.3,163.3,134.1,181,75,78.4,78.5,31.9,45.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P01834,Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2,0,FALSE,8.938,19,1,1,1,107,11.8,6.52,5.89,1,cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport,extracellular;membrane,catalytic activity;protein binding,Pf07654,3514,,2,,IGKC,,FCERI mediated Ca+2 mobilization; Scavenging of heme from plasma; Classical antibody-mediated complement activation; FCERI mediated MAPK activation; FCERI mediated NF-kB activation; CD22 mediated BCR regulation; Regulation of Complement cascade; Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Cell surface interactions at the vascular wall; FCGR activation; Regulation of actin dynamics for phagocytic cup formation; Antigen activates B Cell Receptor (BCR) leading to generation of second messengers; Role of LAT2/NTAL/LAB on calcium mobilization; Role of phospholipids in phagocytosis,26,0,39.9,11.8,83.2,34.3,35.3,70.7,29,93,197,119.2,39.9,10.7,75.5,23.9,28.1,28.1,9.6,20,18.1,11.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P46976,Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4,0,FALSE,8.93,9,3,3,3,350,39.4,5.53,9.07,3,metabolic process;transport,cytosol;extracellular;membrane;organelle lumen,catalytic activity;metal ion binding;protein binding,Pf01501,2992,ENSG00000163754.17,3,Insulin Signaling; Glycogen Metabolism,GYG1,Metabolic pathways; Starch and sucrose metabolism,Neutrophil degranulation; Glycogen storage disease type IV (GBE1); Glycogen storage disease type II (GAA); Glycogen storage disease type XV (GYG1); Glycogen breakdown (glycogenolysis); Lysosomal glycogen catabolism; Glycogen storage disease type 0 (muscle GYS1); Glycogen synthesis; Myoclonic epilepsy of Lafora,22,0,1409.3,1620.4,1494.1,1983.3,1278.3,1490.8,1298.6,1472.2,1491.8,1249.4,1409.3,1465,1356.5,1383.9,1016.6,593.6,429.4,317.1,136.9,116.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00139,Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,0,FALSE,8.923,3,2,2,1,706,79.9,6.68,6.3,2,cell differentiation;cell division;cell organization and biogenesis;cellular component movement;development;transport,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,catalytic activity;motor activity;nucleotide binding;protein binding,Pf00225,3796,ENSG00000068796.16,5,,KIF2A,,COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; MHC class II antigen presentation,27,0,389.2,192.1,282.5,198,219,149,122.3,152.7,155.4,110,389.2,173.7,256.5,138.1,174.1,59.3,40.5,32.9,14.3,10.3,High,High,High,High,High,High,High,High,High,High,1,
