Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,P21333,Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4,0,FALSE,647.223,51,105,188,96,2647,280.6,6.06,653.31,105,cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus,protein binding;RNA binding;signal transducer activity,"Pf00307, Pf00630",2316,ENSG00000196924.14,X,Androgen receptor signaling pathway; Prolactin Signaling Pathway; Focal Adhesion; Hypothesized Pathways in Pathogenesis of Cardiovascular Disease; MAPK Signaling Pathway; IL-4 Signaling Pathway,FLNA,Salmonella infection; Focal adhesion; Proteoglycans in cancer; MAPK signaling pathway,Platelet degranulation ; RHO GTPases activate PAKs; Cell-extracellular matrix interactions; GP1b-IX-V activation signalling,22,10,38199,40924.2,41515.7,40979.9,47957.3,37342.8,30299.4,23790.8,22678.5,25108.6,38199,28532.4,30265.6,37273.8,18836.5,12262.3,9364.6,4854.3,2103.6,1765.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43707,Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,0,FALSE,627.153,72,77,247,44,911,104.8,5.44,870.95,77,cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;extracellular;nucleus;organelle lumen,DNA binding;metal ion binding;protein binding;RNA binding,"Pf00307, Pf00435, Pf08726, Pf11971, Pf13499",81,ENSG00000282844.1; ENSG00000130402.11,19; CHR_HG26_PATCH,Arrhythmogenic Right Ventricular Cardiomyopathy; Primary Focal Segmental Glomerulosclerosis FSGS; Striated Muscle Contraction,ACTN4,Leukocyte transendothelial migration; Focal adhesion; Amoebiasis; Regulation of actin cytoskeleton; Tight junction; Viral carcinogenesis; Systemic lupus erythematosus; Adherens junction; Arrhythmogenic right ventricular cardiomyopathy (ARVC),Platelet degranulation ; Nephrin family interactions,18,40,39998.2,42410.3,44911.1,41857.6,53509.4,60913.6,73900.8,87006,22570.7,25307,39998.2,29568.6,32740.9,38072.1,21017.3,20002.3,22840.5,17752.7,2093.6,1779.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P13639,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,0,FALSE,616.31,73,78,289,77,858,95.3,6.83,901.46,78,cell differentiation;cell proliferation;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen;ribosome,catalytic activity;nucleotide binding;protein binding;RNA binding,"Pf00009, Pf00679, Pf03144, Pf03764, Pf14492",1938,ENSG00000167658.15,19,Translation Factors; AMP-activated Protein Kinase (AMPK) Signaling; Brain-Derived Neurotrophic Factor (BDNF) signaling pathway,EEF2,Oxytocin signaling pathway; AMPK signaling pathway,Peptide chain elongation; Protein methylation; Synthesis of diphthamide-EEF2; Neutrophil degranulation; Uptake and function of diphtheria toxin,20,1,68736.9,78349,83763.7,82081.6,105785.2,113488.4,101035.5,53104.4,31609.2,44178,68736.9,54625.1,61065,74658.3,41550,37266.3,31227,10835.4,2932.1,3106.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q09666,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2,0,FALSE,582.29,47,137,184,137,5890,628.7,6.15,558.25,137,cell organization and biogenesis;regulation of biological process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding;RNA binding;structural molecule activity,,79026,ENSG00000124942.13,11,,AHNAK,,,0,0,26016.5,28635.6,27642.8,27859.3,32571.8,30453.1,33783.7,34617.2,40028.4,50532.1,26016.5,19964.8,20152.1,25339.7,12793.5,9999.9,10441.5,7063.3,3713,3553.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P35908,"Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2",0,FALSE,571.163,80,66,230,52,639,65.4,8,897.06,66,cell death;cell organization and biogenesis;cell proliferation;cellular component movement;metabolic process,cytoskeleton;cytosol;membrane;nucleus,protein binding;structural molecule activity,"Pf00038, Pf08614, Pf12128, Pf13166",3849,ENSG00000172867.3,12,,KRT2,,Formation of the cornified envelope,3,13,30551.8,28747,27051.9,92991.1,21682.3,23924.2,53460.7,167875.2,127567.3,95357.9,30551.8,20042.5,19721.3,84581.2,8516.3,7856,16523.1,34253.2,11833.1,6706.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P18206,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,0,FALSE,552.112,65,84,168,84,1134,123.7,5.66,576.44,84,cell growth;cell organization and biogenesis;cellular component movement;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;extracellular;membrane;organelle lumen,protein binding;structural molecule activity,Pf01044,7414,ENSG00000035403.17,10,Integrin-mediated Cell Adhesion; Primary Focal Segmental Glomerulosclerosis FSGS; Focal Adhesion; VEGFA-VEGFR2 Signaling Pathway; Regulation of Actin Cytoskeleton,VCL,Amoebiasis; Shigellosis; Adherens junction; Bacterial invasion of epithelial cells; Leukocyte transendothelial migration; Focal adhesion; Regulation of actin cytoskeleton,Signaling by BRAF and RAF fusions; MAP2K and MAPK activation; Smooth Muscle Contraction; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; Platelet degranulation ; Paradoxical activation of RAF signaling by kinase inactive BRAF; Neutrophil degranulation; Interleukin-20 family signaling,37,0,31794.6,32613.3,33090,33684.1,40487.3,46850,54536,68588.8,103649.8,95769.6,31794.6,22738.1,24123.1,30637.8,15902.5,15384.2,16855.4,13994.9,9614.5,6735.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P60709,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",0,TRUE,548.642,79,38,266,14,375,41.7,5.48,1015.21,38,cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,DNA binding;nucleotide binding;protein binding;structural molecule activity,Pf00022,60,ENSG00000075624.13,7,Arrhythmogenic Right Ventricular Cardiomyopathy; Pathogenic Escherichia coli infection; Common Pathways Underlying Drug Addiction; Myometrial Relaxation and Contraction Pathways; Focal Adhesion; Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation; Regulation of Actin Cytoskeleton,ACTB,Dilated cardiomyopathy; Regulation of actin cytoskeleton; Arrhythmogenic right ventricular cardiomyopathy (ARVC); Proteoglycans in cancer; Hypertrophic cardiomyopathy (HCM); Phagosome; Vibrio cholerae infection; Rap1 signaling pathway; Leukocyte transendothelial migration; Pathogenic Escherichia coli infection; Salmonella infection; Shigellosis; Apoptosis; Influenza A; Oxytocin signaling pathway; Bacterial invasion of epithelial cells; Platelet activation; Viral myocarditis; Gastric acid secretion; Adherens junction; Focal adhesion; Thyroid hormone signaling pathway; Hippo signaling pathway; Tight junction,Formation of annular gap junctions; Cell-extracellular matrix interactions; UCH proteinases; MAP2K and MAPK activation; Interaction between L1 and Ankyrins; Factors involved in megakaryocyte development and platelet production; Translocation of GLUT4 to the plasma membrane; EPH-ephrin mediated repulsion of cells; Prefoldin mediated transfer of substrate  to CCT/TriC; EPHB-mediated forward signaling; Paradoxical activation of RAF signaling by kinase inactive BRAF; Folding of actin by CCT/TriC; DNA Damage Recognition in GG-NER; Regulation of actin dynamics for phagocytic cup formation; Interleukin-20 family signaling; Signaling by BRAF and RAF fusions; Clathrin-mediated endocytosis; VEGFA-VEGFR2 Pathway; HATs acetylate histones; RHO GTPases activate IQGAPs; Recycling pathway of L1; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; Adherens junctions interactions; RHO GTPases Activate WASPs and WAVEs; RHO GTPases Activate Formins; B-WICH complex positively regulates rRNA expression,102,44,84147.1,70162,51935.4,51188.4,28141.8,29631.6,26207.1,25410.4,27804,27125.2,84147.1,48917.1,37861.7,46559,11053.5,9730.2,8099.8,5184.7,2579.1,1907.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,FALSE,547.103,91,53,244,40,364,39.4,8.09,1005.9,53,cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen,catalytic activity;protein binding;RNA binding,Pf00274,226,ENSG00000149925.17,16,Glycolysis and Gluconeogenesis; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,ALDOA,Fructose and mannose metabolism; Glycolysis / Gluconeogenesis; Carbon metabolism; Metabolic pathways; Pentose phosphate pathway; HIF-1 signaling pathway; Biosynthesis of amino acids,Platelet degranulation ; Gluconeogenesis; Glycolysis; Neutrophil degranulation,21,15,41122.2,44094.9,44181.9,45649.2,57838.6,63392.3,74504.7,84326.5,71502.4,44642.7,41122.2,30743.1,32209.3,41520.7,22717.7,20816.2,23027.1,17206,6632.5,3139.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y490,Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3,0,FALSE,545.801,48,103,163,90,2541,269.6,6.07,557,103,cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;cytoskeleton;cytosol;extracellular;membrane,protein binding;structural molecule activity,"Pf00373, Pf01608, Pf02174, Pf08913, Pf09141, Pf09379",7094,ENSG00000137076.20,9,Integrin-mediated Cell Adhesion; Primary Focal Segmental Glomerulosclerosis FSGS; Focal Adhesion,TLN1,Rap1 signaling pathway; Platelet activation; HTLV-I infection; Focal adhesion,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion; Signaling by BRAF and RAF fusions; MAP2K and MAPK activation; Smooth Muscle Contraction; XBP1(S) activates chaperone genes; GRB2:SOS provides linkage to MAPK signaling for Integrins ; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; p130Cas linkage to MAPK signaling for integrins; Platelet degranulation ; Paradoxical activation of RAF signaling by kinase inactive BRAF; Interleukin-20 family signaling,43,14,30017.2,32118.4,30629.7,32755.4,34796.6,20095.7,18698.1,19363.9,19610.2,25712.2,30017.2,22393,22329.5,29793,13667.3,6598.8,5779,3951,1819,1808.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A0G2JIW1,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1,0,FALSE,527.788,72,57,190,47,642,70.1,5.66,725.96,57,cell organization and biogenesis,,nucleotide binding,"Pf00012, Pf06723",,ENSG00000232804.5; ENSG00000212866.6; ENSG00000224501.5,CHR_HSCHR6_MHC_APD_CTG1; CHR_HSCHR6_MHC_QBL_CTG1; CHR_HSCHR6_MHC_COX_CTG1,,,,,0,0,38973.6,38652.8,41730.9,38829.4,37292,29530.6,23227.6,17043.3,15264,20302.9,38973.6,26948.8,30422.4,35317.7,14647.4,9697,7178.9,3477.5,1415.9,1427.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75369,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2,0,FALSE,523.456,47,100,156,89,2602,278,5.73,524.99,100,cell differentiation;cell organization and biogenesis;development;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding;RNA binding,"Pf00307, Pf00630",2317,ENSG00000136068.14,3,VEGFA-VEGFR2 Signaling Pathway,FLNB,MAPK signaling pathway; Proteoglycans in cancer; Salmonella infection; Focal adhesion,ISG15 antiviral mechanism,10,3,24538.2,26691.9,27207.9,27294.7,32949,34641.8,27718.3,23563.5,21682.1,22383,24538.2,18609.7,19835,24826.2,12941.6,11375.4,8566.9,4807.9,2011.2,1574.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P12270,Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3,0,FALSE,518.01,44,98,142,98,2363,267.1,5.02,477.27,98,cell division;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport,chromosome;cytoplasm;cytoskeleton;membrane;nucleus,catalytic activity;motor activity;protein binding;RNA binding;structural molecule activity;transporter activity,"Pf00038, Pf01496, Pf01576, Pf02463, Pf03961, Pf04111, Pf05911, Pf07888, Pf07926, Pf09726, Pf12128, Pf13166, Pf13514",7175,ENSG00000047410.13,1,,TPR,RNA transport; Thyroid cancer; Pathways in cancer,Rev-mediated nuclear export of HIV RNA; ISG15 antiviral mechanism; NEP/NS2 Interacts with the Cellular Export Machinery; tRNA processing in the nucleus; Transcriptional regulation by small RNAs; Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC); Nuclear Pore Complex (NPC) Disassembly; Regulation of Glucokinase by Glucokinase Regulatory Protein; Vpr-mediated nuclear import of PICs; Regulation of HSF1-mediated heat shock response; snRNP Assembly; SUMOylation of DNA replication proteins; Transport of the SLBP independent Mature mRNA; SUMOylation of RNA binding proteins; Viral Messenger RNA Synthesis; SUMOylation of chromatin organization proteins; Nuclear import of Rev protein;  NS1 Mediated Effects on Host Pathways; Transport of Mature mRNA Derived from an Intronless Transcript; Transport of the SLBP Dependant Mature mRNA; Transport of Ribonucleoproteins into the Host Nucleus; Transport of Mature mRNA derived from an Intron-Containing Transcript; SUMOylation of DNA damage response and repair proteins,69,0,28657.9,31810.4,31232.9,30511,34837.8,34133.7,39427.7,35311.1,43971.4,44087.8,28657.9,22178.3,22769.2,27751.7,13683.5,11208.5,12185.9,7204.9,4078.8,3100.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P38646,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",0,FALSE,516.739,63,54,190,53,679,73.6,6.16,668.45,54,cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;mitochondrion;nucleus;organelle lumen,nucleotide binding;protein binding;RNA binding,"Pf00012, Pf06723",3313,ENSG00000113013.12,5,Parkin-Ubiquitin Proteasomal System pathway,HSPA9,RNA degradation; Tuberculosis,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; Mitochondrial protein import; Regulation of HSF1-mediated heat shock response; Interleukin-12 family signaling; Cristae formation; Metabolism of proteins,17,0,45315.5,46890.5,48193.9,46492.8,48295.7,41504,40011,30484,25225.6,23595.4,45315.5,32692.2,35134.1,42288.1,18969.5,13628.7,12366.2,6220,2339.9,1659.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5,0,FALSE,515.915,53,79,152,79,1512,170.5,7.33,541.07,79,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane,catalytic activity;metal ion binding;nucleotide binding;protein binding;RNA binding,"Pf00458, Pf00587, Pf00749, Pf01406, Pf03129, Pf03950, Pf09180, Pf14497",2058,ENSG00000136628.17,1,Parkinsons Disease Pathway; Amino Acid metabolism,EPRS,Porphyrin and chlorophyll metabolism; Metabolic pathways; Aminoacyl-tRNA biosynthesis,tRNA modification in the nucleus and cytosol; Cytosolic tRNA aminoacylation; SeMet incorporation into proteins,16,0,55867.9,39872,28423,30147.1,16101.7,18463.4,17733.7,18758.9,20573.9,21463.7,55867.9,27798.8,20720.8,27420.6,6324.4,6062.9,5480.9,3827.6,1908.4,1509.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P34932,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4,0,FALSE,509.81,77,62,159,58,840,94.3,5.19,564.44,62,cell organization and biogenesis;response to stimulus;transport,cytoplasm;cytosol,nucleotide binding;protein binding,"Pf00012, Pf06723",3308,ENSG00000170606.14,5,Parkin-Ubiquitin Proteasomal System pathway,HSPA4,Antigen processing and presentation,Regulation of HSF1-mediated heat shock response,6,6,38824.3,42621.8,43072.8,43846.8,45493.2,26731.2,22596.4,18307.6,18507.3,21748.9,38824.3,29716,31400.7,39881.4,17868.7,8777.8,6983.9,3735.5,1716.7,1529.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P04406,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,0,FALSE,506.951,85,40,268,40,335,36,8.46,899.9,40,cell death;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,catalytic activity;enzyme regulator activity;nucleotide binding;protein binding,"Pf00044, Pf02800",2597,ENSG00000111640.14,12,Cori Cycle; Alzheimers Disease; Glycolysis and Gluconeogenesis; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,GAPDH,Metabolic pathways; Alzheimer's disease; Biosynthesis of amino acids; Carbon metabolism; Glycolysis / Gluconeogenesis; HIF-1 signaling pathway,Gluconeogenesis; Glycolysis,15,0,47515.7,47552.7,49722.7,48815.3,58695.6,66670.2,69288,54744.7,20968.6,22724.1,47515.7,33153.9,36248.6,44400.5,23054.3,21892.6,21414.8,11170.1,1945,1598.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P35527,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3",0,FALSE,501.462,73,47,217,46,623,62,5.24,852.73,47,cell death;cell organization and biogenesis,cytosol;membrane;nucleus,structural molecule activity,"Pf00038, Pf13166",3857,ENSG00000171403.9,17,,KRT9,,Formation of the cornified envelope,3,1,25087.8,30451.1,26513,86181.9,17429.1,22477.3,42895.8,227568.7,219472.3,113232.5,25087.8,21230.6,19328.3,78387.8,6845.7,7380.9,13257.8,46433.1,20358.1,7963.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4,0,FALSE,500.357,86,51,149,51,535,57.5,6.46,572.65,51,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytoplasm;cytosol;extracellular;organelle lumen,nucleotide binding;protein binding,Pf00118,10576,ENSG00000166226.12,12,,CCT2,,BBSome-mediated cargo-targeting to cilium; Prefoldin mediated transfer of substrate  to CCT/TriC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; Neutrophil degranulation; Folding of actin by CCT/TriC; Formation of tubulin folding intermediates by CCT/TriC,16,0,33733.2,32514.4,35479.9,34856.6,41113.5,38566.4,31450,17200.9,13119.1,26541.8,33733.2,22669.1,25865.4,31704.2,16148.4,12664.1,9720.3,3509.7,1216.9,1866.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,0,FALSE,481.508,69,53,163,53,545,60.5,6.49,575.6,53,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;membrane,nucleotide binding;protein binding;RNA binding,Pf00118,7203,ENSG00000163468.14,1,,CCT3,,BBSome-mediated cargo-targeting to cilium; Prefoldin mediated transfer of substrate  to CCT/TriC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; Formation of tubulin folding intermediates by CCT/TriC; Folding of actin by CCT/TriC,13,0,35002.5,31216.5,34986.2,35683,42984.7,42229.1,33381.3,17497.9,15065.8,14393.2,35002.5,21764.2,25505.5,32455.9,16883.4,13866.8,10317.1,3570.3,1397.5,1012.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,FALSE,472.035,78,52,177,23,531,57.9,7.84,655.66,52,cell death;cell organization and biogenesis;metabolic process;response to stimulus;transport,cytoplasm;cytosol;extracellular;mitochondrion;nucleus;organelle lumen,catalytic activity;metal ion binding;nucleotide binding;protein binding;RNA binding,"Pf00224, Pf02887",5315,ENSG00000067225.17,15,Photodynamic therapy-induced HIF-1 survival signaling; Amino Acid metabolism; Glycolysis and Gluconeogenesis,PKM,Metabolic pathways; Glucagon signaling pathway; Purine metabolism; Viral carcinogenesis; Glycolysis / Gluconeogenesis; Pyruvate metabolism; Central carbon metabolism in cancer; Biosynthesis of amino acids; Type II diabetes mellitus; Carbon metabolism,Glycolysis; Neutrophil degranulation,20,40,40630.7,42580.2,37352.3,38990.1,40114.6,46531.6,57087.7,59593.1,22189.2,16983.2,40630.7,29687,27230.4,35463.9,15756.1,15279.7,17644.1,12159.4,2058.3,1194.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6",0,FALSE,461.43,63,42,231,35,584,58.8,5.21,849.33,42,cell death;cell differentiation;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,structural molecule activity,"Pf00038, Pf04111",3858,ENSG00000186395.7,17,,KRT10,Staphylococcus aureus infection,Formation of the cornified envelope,4,10,33569.8,25396.5,20793.1,79786.9,18808,22241,51059.6,153925.9,103242.8,94080.9,33569.8,17706.5,15158.5,72571.1,7387.4,7303.3,15781,31407,9576.7,6616.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,0,FALSE,459.045,75,64,164,64,806,89.3,5.26,580.64,64,cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;endoplasmic reticulum;extracellular;membrane;nucleus;organelle lumen;proteasome,catalytic activity;enzyme regulator activity;nucleotide binding;protein binding;RNA binding,"Pf00004, Pf00910, Pf01057, Pf01078, Pf02359, Pf02933, Pf05496, Pf05673, Pf06068, Pf07724, Pf07726, Pf07728, Pf09336, Pf13191, Pf13207, Pf13401",7415,ENSG00000165280.15,9,,VCP,Legionellosis; Protein processing in endoplasmic reticulum,Protein methylation; Translesion Synthesis by POLH; N-glycan trimming in the ER and Calnexin/Calreticulin cycle; Josephin domain DUBs; Ovarian tumor domain proteases; ABC-family proteins mediated transport; HSF1 activation; Hh mutants that don't undergo autocatalytic processing are degraded by ERAD; E3 ubiquitin ligases ubiquitinate target proteins; Neutrophil degranulation; Defective CFTR causes cystic fibrosis; Hedgehog ligand biogenesis,35,0,26464.4,27013.2,29010.3,28118.1,33713.4,38826.7,47830.6,54709.5,67318.1,29205.8,26464.4,18833.6,21148.9,25575.1,13241.8,12749.6,14783,11162.9,6244.4,2053.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P22102,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,0,FALSE,456.681,68,67,158,67,1010,107.7,6.7,564.18,67,metabolic process;response to stimulus,cytoplasm;cytosol,catalytic activity;metal ion binding;nucleotide binding,"Pf00551, Pf00586, Pf01071, Pf02222, Pf02655, Pf02769, Pf02843, Pf02844, Pf03435, Pf07478, Pf08442, Pf08443, Pf13535, Pf15632",2618,ENSG00000159131.16,21,Folate Metabolism; One Carbon Metabolism,GART,Metabolic pathways; Purine metabolism; One carbon pool by folate; Antifolate resistance,Purine ribonucleoside monophosphate biosynthesis,10,0,44318.5,46993.8,43167.3,35309.8,24845.2,23197.8,21824.1,20250,19775.9,26361.7,44318.5,32764.2,31469.6,32116.4,9758.6,7617.5,6745.2,4131.8,1834.4,1853.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q01082,"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2",0,FALSE,456.664,43,88,126,78,2364,274.4,5.57,403.59,88,cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding;RNA binding;structural molecule activity,"Pf00169, Pf00307, Pf00435, Pf11971, Pf12128, Pf15410",6711,ENSG00000115306.15,2,TGF-beta Signaling Pathway; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,SPTBN1,,Nephrin family interactions; Interaction between L1 and Ankyrins; COPI-mediated anterograde transport; RAF/MAP kinase cascade; NCAM signaling for neurite out-growth; Interleukin-20 family signaling,25,12,25721.1,26774.1,25302.1,22086,22564.6,24197.1,20680.8,15835.2,18558.9,18664,25721.1,18666.9,18445.6,20088.5,8862.9,7945.6,6391.8,3231,1721.5,1312.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49588,"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS PE=1 SV=2",0,FALSE,446.409,60,57,138,57,968,106.7,5.53,504.09,57,metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;mitochondrion,catalytic activity;metal ion binding;nucleotide binding;RNA binding,"Pf01411, Pf02272, Pf07973",16,ENSG00000090861.15,16,,AARS,Aminoacyl-tRNA biosynthesis,Cytosolic tRNA aminoacylation,5,0,34065.6,38293.2,39093.6,34312.7,27305,21311.8,19479.5,14478.4,14413.2,14634.6,34065.6,26698.1,28499.9,31209.5,10724.8,6998.2,6020.5,2954.2,1337,1029.2,High,High,High,High,High,High,High,High,High,High,1,
